,Account,Month,Imputed_KWH,Imputed_Charges
316,Building_Code-B7 - Account_ID-1016,2015-10-01,485173.275862069,84924.33243534483
317,Building_Code-B7 - Account_ID-1016,2015-11-01,424861.6666666666,70747.869875
318,Building_Code-B7 - Account_ID-1016,2015-12-01,429366.2745098039,72932.9164117647
319,Building_Code-B7 - Account_ID-1016,2016-01-01,448847.0588235294,73149.94725490197
320,Building_Code-B7 - Account_ID-1016,2016-02-01,416258.06451612903,61977.85043010752
321,Building_Code-B7 - Account_ID-1016,2016-03-01,441535.03893214685,77074.60738598442
322,Building_Code-B7 - Account_ID-1016,2016-04-01,460689.6551724138,74531.0827586207
323,Building_Code-B7 - Account_ID-1016,2016-05-01,479690.5747126437,84996.64575862068
324,Building_Code-B7 - Account_ID-1016,2016-06-01,527776.6666666666,115755.9266875
325,Building_Code-B7 - Account_ID-1016,2016-07-01,563801.724137931,128909.73720905173
326,Building_Code-B7 - Account_ID-1016,2016-08-01,563501.6091954024,122046.02443678162
327,Building_Code-B7 - Account_ID-1016,2016-09-01,477520.8602150538,109207.0231827957
328,Building_Code-B7 - Account_ID-1016,2016-10-01,437839.1397849462,97103.2368172043
329,Building_Code-B7 - Account_ID-1016,2016-11-01,417973.3333333333,68163.25133333333
330,Building_Code-B7 - Account_ID-1016,2016-12-01,461601.568627451,73945.16086274509
331,Building_Code-B7 - Account_ID-1016,2017-01-01,465361.76470588235,73181.33209558824
332,Building_Code-B7 - Account_ID-1016,2017-02-01,402574.1379310345,69078.99920258622
333,Building_Code-B7 - Account_ID-1016,2017-03-01,468618.71921182267,73153.4708866995
334,Building_Code-B7 - Account_ID-1016,2017-04-01,463850.2463054186,75365.75704433498
335,Building_Code-B7 - Account_ID-1016,2017-05-01,481620.22988505743,89046.51257471263
336,Building_Code-B7 - Account_ID-1016,2017-06-01,499386.6666666666,110027.77716666665
337,Building_Code-B7 - Account_ID-1016,2017-07-01,556841.3793103448,119312.1650862069
338,Building_Code-B7 - Account_ID-1016,2017-08-01,518118.62068965513,113491.9424137931
339,Building_Code-B7 - Account_ID-1016,2017-09-01,505543.22580645164,103029.12838709677
340,Building_Code-B7 - Account_ID-1016,2017-10-01,496656.7741935484,83992.98061290322
341,Building_Code-B7 - Account_ID-1016,2017-11-01,428360.0,64496.219
342,Building_Code-B7 - Account_ID-1016,2017-12-01,449303.5294117647,64479.18788235294
343,Building_Code-B7 - Account_ID-1016,2018-01-01,461376.4705882353,64864.81693014706
344,Building_Code-B7 - Account_ID-1016,2018-02-01,398200.0,57759.42649784483
345,Building_Code-B7 - Account_ID-1016,2018-03-01,449434.4827586207,65662.39448275862
346,Building_Code-B7 - Account_ID-1016,2018-04-01,451365.5172413793,72107.12689655172
347,Building_Code-B7 - Account_ID-1016,2018-05-01,474000.0,97051.71681034482
348,Building_Code-B7 - Account_ID-1016,2018-06-01,486800.0,87061.23649999998
349,Building_Code-B7 - Account_ID-1016,2018-07-01,583006.8965517242,159431.90565517242
350,Building_Code-B7 - Account_ID-1016,2018-08-01,552243.103448276,132193.5747198276
351,Building_Code-B7 - Account_ID-1016,2018-09-01,491315.5172413793,132940.5683836207
352,Building_Code-B7 - Account_ID-1016,2018-10-01,478493.30628803244,72420.07518255578
353,Building_Code-B7 - Account_ID-1016,2018-11-01,414655.462184874,59381.97563025209
354,Building_Code-B7 - Account_ID-1016,2018-12-01,447685.7142857143,50836.04892857143
355,Building_Code-B7 - Account_ID-1016,2019-01-01,454550.0,25244.320000000003
356,Building_Code-B7 - Account_ID-1016,2019-02-01,404600.0,23332.33
357,Building_Code-B145 - Account_ID-1347,2014-12-01,45.53125,27.066875000000003
358,Building_Code-B145 - Account_ID-1347,2015-01-01,46.89870689655172,27.882887931034485
359,Building_Code-B145 - Account_ID-1347,2015-02-01,41.4460511679644,26.09908787541713
360,Building_Code-B145 - Account_ID-1347,2015-03-01,33.701075268817206,26.467440860215056
361,Building_Code-B145 - Account_ID-1347,2015-04-01,28.695238095238096,26.07361904761905
362,Building_Code-B145 - Account_ID-1347,2015-05-01,29.571428571428573,26.815714285714286
363,Building_Code-B145 - Account_ID-1347,2015-06-01,30.258064516129032,24.18774193548387
364,Building_Code-B145 - Account_ID-1347,2015-07-01,32.25806451612903,26.09838709677419
365,Building_Code-B145 - Account_ID-1347,2015-08-01,33.0,26.652258064516126
366,Building_Code-B145 - Account_ID-1347,2015-09-01,31.983870967741936,27.861612903225804
367,Building_Code-B145 - Account_ID-1347,2015-10-01,31.46551724137931,30.79862068965517
368,Building_Code-B145 - Account_ID-1347,2015-11-01,28.72198275862069,28.071691810344827
369,Building_Code-B145 - Account_ID-1347,2015-12-01,35.3125,28.746354166666666
370,Building_Code-B145 - Account_ID-1347,2016-01-01,41.55172413793103,30.937816091954023
371,Building_Code-B145 - Account_ID-1347,2016-02-01,36.11494252873563,28.00218390804598
372,Building_Code-B145 - Account_ID-1347,2016-03-01,29.402298850574716,27.713333333333335
373,Building_Code-B145 - Account_ID-1347,2016-04-01,27.93103448275862,28.93448275862069
374,Building_Code-B145 - Account_ID-1347,2016-05-01,30.647058823529413,28.68139959432049
375,Building_Code-B145 - Account_ID-1347,2016-06-01,29.628803245436107,26.63549695740365
376,Building_Code-B145 - Account_ID-1347,2016-07-01,32.349137931034484,29.92049568965517
377,Building_Code-B145 - Account_ID-1347,2016-08-01,33.53629032258065,28.380705645161292
378,Building_Code-B145 - Account_ID-1347,2016-09-01,33.9815668202765,29.19741935483871
379,Building_Code-B145 - Account_ID-1347,2016-10-01,33.857142857142854,31.16161290322581
380,Building_Code-B145 - Account_ID-1347,2016-11-01,32.0,28.641720430107526
381,Building_Code-B145 - Account_ID-1347,2016-12-01,36.61764705882353,29.515196078431373
382,Building_Code-B145 - Account_ID-1347,2017-01-01,34.668067226890756,28.57861344537815
383,Building_Code-B145 - Account_ID-1347,2017-02-01,29.247619047619047,28.379523809523807
384,Building_Code-B145 - Account_ID-1347,2017-03-01,32.74791666666667,29.662395833333328
385,Building_Code-B145 - Account_ID-1347,2017-04-01,30.235991379310345,27.97955818965517
386,Building_Code-B145 - Account_ID-1347,2017-05-01,29.182758620689654,30.45037931034483
387,Building_Code-B145 - Account_ID-1347,2017-06-01,28.754545454545458,28.25281818181819
388,Building_Code-B145 - Account_ID-1347,2017-07-01,29.545454545454547,27.533181818181816
389,Building_Code-B145 - Account_ID-1347,2017-08-01,30.724137931034484,30.00741379310345
390,Building_Code-B145 - Account_ID-1347,2017-09-01,52.74014778325123,32.47437192118227
391,Building_Code-B145 - Account_ID-1347,2017-10-01,118.08410138248848,40.96385944700461
392,Building_Code-B145 - Account_ID-1347,2017-11-01,126.35483870967741,39.56032258064517
393,Building_Code-B145 - Account_ID-1347,2017-12-01,143.09677419354838,41.95903225806451
394,Building_Code-B145 - Account_ID-1347,2018-01-01,150.17241379310343,43.00103448275862
395,Building_Code-B145 - Account_ID-1347,2018-02-01,115.99999999999999,38.594482758620686
396,Building_Code-B145 - Account_ID-1347,2018-03-01,117.6896551724138,41.17172413793104
397,Building_Code-B145 - Account_ID-1347,2018-04-01,104.80459770114943,37.569425287356324
398,Building_Code-B145 - Account_ID-1347,2018-05-01,101.78494623655915,36.4152688172043
399,Building_Code-B145 - Account_ID-1347,2018-06-01,95.1483870967742,36.052731182795696
400,Building_Code-B145 - Account_ID-1347,2018-07-01,101.0,38.08933333333333
401,Building_Code-B145 - Account_ID-1347,2018-08-01,108.36969696969696,37.410848484848486
402,Building_Code-B145 - Account_ID-1347,2018-09-01,112.54754440961338,34.81687565308255
403,Building_Code-B145 - Account_ID-1347,2018-10-01,123.44704433497536,38.66434729064039
404,Building_Code-B145 - Account_ID-1347,2018-11-01,127.1690476190476,38.375261904761906
405,Building_Code-B145 - Account_ID-1347,2018-12-01,139.38095238095238,38.46438095238096
406,Building_Code-B145 - Account_ID-1347,2019-01-01,149.9142857142857,39.17571428571428
407,Building_Code-B145 - Account_ID-1347,2019-02-01,159.00000000000003,41.55
408,Building_Code-B108 - Account_ID-1253,2014-12-01,2768278.216216216,299923.76
409,Building_Code-B108 - Account_ID-1253,2015-01-01,2768132.5825825823,301530.83851851855
410,Building_Code-B108 - Account_ID-1253,2015-02-01,2487126.1503267973,279575.8211873638
411,Building_Code-B108 - Account_ID-1253,2015-03-01,2697434.3630831647,296837.3406389453
412,Building_Code-B108 - Account_ID-1253,2015-04-01,2699230.137931035,293729.72896551725
413,Building_Code-B108 - Account_ID-1253,2015-05-01,2824459.8840125394,309652.23917450366
414,Building_Code-B108 - Account_ID-1253,2015-06-01,2786081.709090909,296955.46284848487
415,Building_Code-B108 - Account_ID-1253,2015-07-01,2866847.4307692302,315784.0955897436
416,Building_Code-B108 - Account_ID-1253,2015-08-01,2844312.8803418796,315367.92307692306
417,Building_Code-B108 - Account_ID-1253,2015-09-01,2739951.2337164753,295538.2893103448
418,Building_Code-B108 - Account_ID-1253,2015-10-01,2832385.473354232,253349.162507837
419,Building_Code-B108 - Account_ID-1253,2015-11-01,2765727.149560117,239237.38398826987
420,Building_Code-B108 - Account_ID-1253,2015-12-01,2859785.1612903224,252196.09419354837
421,Building_Code-B108 - Account_ID-1253,2016-01-01,2931527.8364849836,306264.17620689655
422,Building_Code-B108 - Account_ID-1253,2016-02-01,2767389.6151279197,297584.73218020017
423,Building_Code-B108 - Account_ID-1253,2016-03-01,2942373.419354839,316934.09194623656
424,Building_Code-B108 - Account_ID-1253,2016-04-01,2808447.9032258065,298616.9438602151
425,Building_Code-B108 - Account_ID-1253,2016-05-01,2901675.76344086,307130.9638064516
426,Building_Code-B108 - Account_ID-1253,2016-06-01,2825574.9784946237,313619.2916774194
427,Building_Code-B108 - Account_ID-1253,2016-07-01,2945063.387096774,314930.03225806454
428,Building_Code-B108 - Account_ID-1253,2016-08-01,2967800.5010752687,330552.4637311828
429,Building_Code-B108 - Account_ID-1253,2016-09-01,2767957.966666667,310013.9383333333
430,Building_Code-B108 - Account_ID-1253,2016-10-01,2944303.9516129033,305284.7666451612
431,Building_Code-B108 - Account_ID-1253,2016-11-01,2948273.5483870967,314948.7522580645
432,Building_Code-B108 - Account_ID-1253,2016-12-01,3065770.8387096776,286851.0248387096
433,Building_Code-B108 - Account_ID-1253,2017-01-01,3082662.911290323,328163.6044009217
434,Building_Code-B108 - Account_ID-1253,2017-02-01,2632126.7016129033,292162.84753456217
435,Building_Code-B108 - Account_ID-1253,2017-03-01,2644576.0150537635,298040.300655914
436,Building_Code-B108 - Account_ID-1253,2017-04-01,2830874.9204301075,305783.44450537633
437,Building_Code-B108 - Account_ID-1253,2017-05-01,2928871.046236559,320545.58549462364
438,Building_Code-B108 - Account_ID-1253,2017-06-01,2674164.3408602155,299179.50676344085
439,Building_Code-B108 - Account_ID-1253,2017-07-01,2644214.5161290327,282819.7616129032
440,Building_Code-B108 - Account_ID-1253,2017-08-01,2594449.6763440864,290693.1309569892
441,Building_Code-B108 - Account_ID-1253,2017-09-01,2510257.6784946234,275399.4235591398
442,Building_Code-B108 - Account_ID-1253,2017-10-01,2554261.521505376,281298.01710752683
443,Building_Code-B108 - Account_ID-1253,2017-11-01,2247044.5520833335,272250.75841666665
444,Building_Code-B108 - Account_ID-1253,2017-12-01,2168503.28125,251753.13125
445,Building_Code-B108 - Account_ID-1253,2018-01-01,2348230.0714285714,283017.7582142857
446,Building_Code-B108 - Account_ID-1253,2018-02-01,2065427.1543778803,255146.88533410136
447,Building_Code-B108 - Account_ID-1253,2018-03-01,2223208.074193548,268782.3541182796
448,Building_Code-B108 - Account_ID-1253,2018-04-01,2178946.4096774193,263812.35749462363
449,Building_Code-B108 - Account_ID-1253,2018-05-01,2395528.6903225803,289313.47883870965
450,Building_Code-B108 - Account_ID-1253,2018-06-01,2317057.567741935,282361.36535483866
451,Building_Code-B108 - Account_ID-1253,2018-07-01,2454003.3225806453,295302.08064516133
452,Building_Code-B108 - Account_ID-1253,2018-08-01,2415264.1763440864,297813.5233333333
453,Building_Code-B108 - Account_ID-1253,2018-09-01,2333288.5010752687,280175.4531182796
454,Building_Code-B108 - Account_ID-1253,2018-10-01,2354618.3322580643,294089.10321505374
455,Building_Code-B108 - Account_ID-1253,2018-11-01,2181406.4096774193,268921.9700107527
456,Building_Code-B108 - Account_ID-1253,2018-12-01,2159548.2258064514,254302.62193548385
457,Building_Code-B108 - Account_ID-1253,2019-01-01,2174822.528801843,268382.0283870968
458,Building_Code-B108 - Account_ID-1253,2019-02-01,1971605.0000000002,250434.24000000002
459,Building_Code-B16 - Account_ID-1056,2014-12-01,379641.00000000006,34167.69
460,Building_Code-B16 - Account_ID-1056,2015-01-01,368796.0967741936,33980.86
461,Building_Code-B16 - Account_ID-1056,2015-02-01,351405.67741935485,33409.709677419356
462,Building_Code-B16 - Account_ID-1056,2015-03-01,391283.6129032258,37158.1935483871
463,Building_Code-B16 - Account_ID-1056,2015-04-01,366976.3870967742,34295.337118279574
464,Building_Code-B16 - Account_ID-1056,2015-05-01,391178.1935483871,37674.12159139785
465,Building_Code-B16 - Account_ID-1056,2015-06-01,380532.6064516129,37469.101075268816
466,Building_Code-B16 - Account_ID-1056,2015-07-01,386289.6516129032,37229.54408602151
467,Building_Code-B16 - Account_ID-1056,2015-08-01,428017.8387096774,41429.74193548387
468,Building_Code-B16 - Account_ID-1056,2015-09-01,404031.10967741936,38242.58064516129
469,Building_Code-B16 - Account_ID-1056,2015-10-01,424456.6322580645,38881.096774193546
470,Building_Code-B16 - Account_ID-1056,2015-11-01,374589.76774193544,33476.903225806454
471,Building_Code-B16 - Account_ID-1056,2015-12-01,403259.8129032258,34161.47838709677
472,Building_Code-B16 - Account_ID-1056,2016-01-01,449809.2580645161,38964.42387096774
473,Building_Code-B16 - Account_ID-1056,2016-02-01,392426.12903225806,34727.927741935484
474,Building_Code-B16 - Account_ID-1056,2016-03-01,410340.2142857143,34756.700000000004
475,Building_Code-B16 - Account_ID-1056,2016-04-01,399063.7534562212,32470.106451612904
476,Building_Code-B16 - Account_ID-1056,2016-05-01,404706.83225806453,34739.955215053764
477,Building_Code-B16 - Account_ID-1056,2016-06-01,381307.80000000005,33457.271
478,Building_Code-B16 - Account_ID-1056,2016-07-01,475770.2571428572,41729.08733333334
479,Building_Code-B16 - Account_ID-1056,2016-08-01,334312.11428571434,27624.13542857143
480,Building_Code-B16 - Account_ID-1056,2016-09-01,383411.2024844721,41742.193267080744
481,Building_Code-B16 - Account_ID-1056,2016-10-01,257718.5652173913,28944.849130434784
482,Building_Code-B16 - Account_ID-1056,2016-11-01,227852.01086956522,22514.235507246376
483,Building_Code-B16 - Account_ID-1056,2016-12-01,340110.125,27368.748854166668
484,Building_Code-B16 - Account_ID-1056,2017-01-01,391903.6704545454,32173.054176136364
485,Building_Code-B16 - Account_ID-1056,2017-02-01,374962.3831168831,31572.630064935067
486,Building_Code-B16 - Account_ID-1056,2017-03-01,393303.1008403361,34596.01298319328
487,Building_Code-B16 - Account_ID-1056,2017-04-01,372876.2205882353,33185.980588235296
488,Building_Code-B16 - Account_ID-1056,2017-05-01,389264.4051724138,34644.53379310345
489,Building_Code-B16 - Account_ID-1056,2017-06-01,378976.96247464506,32465.027383367145
490,Building_Code-B16 - Account_ID-1056,2017-07-01,398686.761663286,33033.57744421907
491,Building_Code-B16 - Account_ID-1056,2017-08-01,393389.42068965524,32257.931379310343
492,Building_Code-B16 - Account_ID-1056,2017-09-01,372317.2344827586,30530.014482758623
493,Building_Code-B16 - Account_ID-1056,2017-10-01,349025.1590656285,30056.191001112344
494,Building_Code-B16 - Account_ID-1056,2017-11-01,360870.8064516129,31395.7561827957
495,Building_Code-B16 - Account_ID-1056,2017-12-01,378723.5,32313.754444444443
496,Building_Code-B16 - Account_ID-1056,2018-01-01,377103.42000000004,32053.796288888894
497,Building_Code-B16 - Account_ID-1056,2018-02-01,339658.08,29453.126171428576
498,Building_Code-B16 - Account_ID-1056,2018-03-01,365847.96428571426,31194.113214285717
499,Building_Code-B16 - Account_ID-1056,2018-04-01,358271.2292626729,30799.576601382483
500,Building_Code-B16 - Account_ID-1056,2018-05-01,370511.0791788856,31863.951309872926
501,Building_Code-B16 - Account_ID-1056,2018-06-01,370161.9272727273,31511.572303030305
502,Building_Code-B16 - Account_ID-1056,2018-07-01,381247.3,32406.020500000002
503,Building_Code-B16 - Account_ID-1056,2018-08-01,391332.33870967745,31943.45524193548
504,Building_Code-B16 - Account_ID-1056,2018-09-01,353558.09232480533,30668.97191323693
505,Building_Code-B16 - Account_ID-1056,2018-10-01,364133.8189655172,31090.696594827587
506,Building_Code-B16 - Account_ID-1056,2018-11-01,350917.2844827586,29827.981681034482
507,Building_Code-B16 - Account_ID-1056,2018-12-01,201710.3940886699,16990.407783251234
508,Building_Code-B16 - Account_ID-1056,2019-01-01,177937.0476190476,14946.71396825397
509,Building_Code-B16 - Account_ID-1056,2019-02-01,160717.3333333333,13500.25777777778
510,Building_Code-B16 - Account_ID-1063,2014-12-01,1094572.21875,73527.43718749999
511,Building_Code-B16 - Account_ID-1063,2015-01-01,1074116.2564655172,72735.21015086207
512,Building_Code-B16 - Account_ID-1063,2015-02-01,906582.1890989989,62481.71301446052
513,Building_Code-B16 - Account_ID-1063,2015-03-01,927980.0177975529,63649.735261401554
514,Building_Code-B16 - Account_ID-1063,2015-04-01,800928.9310344828,56854.699655172415
515,Building_Code-B16 - Account_ID-1063,2015-05-01,725315.4597701149,53401.21379310345
516,Building_Code-B16 - Account_ID-1063,2015-06-01,647256.9333333333,49014.0
517,Building_Code-B16 - Account_ID-1063,2015-07-01,678130.99375,61448.6875
518,Building_Code-B16 - Account_ID-1063,2015-08-01,662472.0729166666,60157.979166666664
